#OTU ID	description	HC-DS	HC-HD	HC-HX	HC-XY
K01999	livK; branched-chain amino acid transport system substrate-binding protein	6310.41771023929	9874.68240788615	6177.43933934576	7885.60356749347
K02000	proV; glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32]	15899.0403934845	17146.9829405428	18602.6763200759	16155.1767379036
K02001	proW; glycine betaine/proline transport system permease protein	15899.0444320862	17154.8221131923	18602.2113091897	16155.2396021732
K02002	proX; glycine betaine/proline transport system substrate-binding protein	18361.0656542672	19672.2743682081	21319.4919800724	18568.6038258377
K02003	ABC.CD.A; putative ABC transport system ATP-binding protein	46976.6685258157	54186.319164232	51351.9435652498	49709.9608648001
K02004	ABC.CD.P; putative ABC transport system permease protein	48721.3317587857	56556.124552923	53919.2030556123	51445.1125661238
K02005	ABC.CD.TX; HlyD family secretion protein	3107.26120898902	5138.2698598789	2644.98028723707	3696.2305293915
K02006	cbiO; cobalt/nickel transport system ATP-binding protein	744.51803685948	1088.43862435466	109.35760134468	490.501529582351
K02007	cbiM; cobalt/nickel transport system permease protein	753.683404742227	1088.43862435466	111.56355158171	493.55948501337
K02008	cbiQ; cobalt/nickel transport system permease protein	744.539812112745	1088.43862435466	109.817256941676	490.501529582351
K02009	cbiN; cobalt/nickel transport protein	475.507192820053	547.919169157636	20.6084887403241	294.983356349235
K02010	afuC, fbpC; iron(III) transport system ATP-binding protein [EC:3.6.3.30]	17800.4981654908	19635.5971688508	20541.7701111695	20377.0317839058
K02011	afuB, fbpB; iron(III) transport system permease protein	19106.2281815894	21052.7000172123	22049.0210493501	21501.274229479
K02012	afuA, fbpA; iron(III) transport system substrate-binding protein	18182.0655755972	19570.193769845	20594.3064533897	20634.7434390075
K02013	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]	41853.600843731	44650.6812943399	46413.9615932021	44234.4877524113
K02014	TC.FEV.OM; iron complex outermembrane recepter protein	32792.2395343155	43913.3222776286	43394.2091928254	48503.9321426171
K02015	ABC.FEV.P; iron complex transport system permease protein	54874.5910201822	58363.3302512131	60562.7503507216	57560.0913082249
K02016	ABC.FEV.S; iron complex transport system substrate-binding protein	34342.7523374174	36671.2779449848	36774.6181889036	35877.8017786069
K02017	modC; molybdate transport system ATP-binding protein [EC:3.6.3.29]	12144.3349830362	13940.2232419042	13718.6203341426	13838.0889375693
K02018	modB; molybdate transport system permease protein	13053.2507111069	14765.8990891497	14630.4629097458	14615.529079288
K02019	modE; molybdate transport system regulatory protein	160.740040713765	1336.07263399612	562.568056695975	2068.94782975942
K02020	modA; molybdate transport system substrate-binding protein	11379.6775869825	12855.4834630226	13437.1989289248	14045.9168174012
K02021	ABC.MR; putative ABC transport system ATP-binding protein	0.019556512168894	1.4040713505216101e-52	5.93552156154612	2.01196963439416e-52
K02022	ABC.MR.TX; HlyD family secretion protein	6640.63781577799	7044.80856582156	7400.06191576284	6312.86184324621
K02024	lamB; maltoporin	29553.8556137539	34077.1529188986	34407.98894287	30606.954375442
K02025	ABC.MS.P; multiple sugar transport system permease protein	23960.4068120156	26910.4250409567	23721.8416787906	24170.2443665047
K02026	ABC.MS.P1; multiple sugar transport system permease protein	26387.7654621757	29403.146625989	26431.5381147812	26576.1520120802
K02027	ABC.MS.S; multiple sugar transport system substrate-binding protein	27304.6537106082	29953.2626534278	27305.1331180631	27167.3113674564
K02028	ABC.PA.A; polar amino acid transport system ATP-binding protein [EC:3.6.3.21]	12522.1395923705	15405.5262588109	12999.9524406023	14706.1112087853
K02029	ABC.PA.P; polar amino acid transport system permease protein	25926.9058667583	32832.277841725	28686.9548620577	30150.8307387852
K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein	89517.9144918597	108581.944552393	102337.822889653	97409.7360908088
K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein	37191.2840052332	39670.0028567583	41911.5771808744	37919.4454169514
K02032	ABC.PE.A1; peptide/nickel transport system ATP-binding protein	67272.6620652099	72194.0392348995	77983.3318847565	69411.4923832101
K02033	ABC.PE.P; peptide/nickel transport system permease protein	47035.5109946649	50137.2783231311	53464.7198910191	48745.5080009019
K02034	ABC.PE.P1; peptide/nickel transport system permease protein	46055.683829865	49051.539206835	52555.2591933307	47736.1833004534
K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein	49893.7460356725	53029.8953625077	55872.3267861891	50179.8411943016
K02036	pstB; phosphate transport system ATP-binding protein [EC:3.6.3.27]	28796.6453856589	32226.2359481079	32998.0420173266	30480.7916272454
K02037	pstC; phosphate transport system permease protein	30561.4611856922	33889.2906468102	34800.0671270847	32039.4822444924
K02038	pstA; phosphate transport system permease protein	31372.070118601	34715.2130688903	35704.4810324995	32817.2756767847
K02039	phoU; phosphate transport system protein	17174.0276393548	19523.7618181787	19797.6612008769	18846.3227783939
K02040	pstS; phosphate transport system substrate-binding protein	46891.1938663162	53801.4396223855	53956.2084001529	49994.1223923191
K02041	phnC; phosphonate transport system ATP-binding protein [EC:3.6.3.28]	3581.22221056818	5102.38333208104	3873.53437050432	4187.82677354778
K02042	phnE; phosphonate transport system permease protein	5439.33022154079	8463.45343738347	5836.48872514131	6665.80802462113
K02043	phnF; GntR family transcriptional regulator, phosphonate transport system regulatory protein	891.875501615136	942.938155330328	997.147254249573	951.238140944096
K02044	phnD; phosphonate transport system substrate-binding protein	12540.2938096251	14749.1778082672	14377.820541911	13249.6286993934
K02045	cysA; sulfate transport system ATP-binding protein [EC:3.6.3.25]	1606.23754131158	3582.21909057578	2094.89737050267	3144.08660275338
K02046	cysU; sulfate transport system permease protein	1528.36500531478	3316.37382295564	2094.60277011695	3142.81248083421
K02047	cysW; sulfate transport system permease protein	1528.36496269046	3303.95465212811	2093.85849131615	3144.36128221086
K02048	cysP, sbp; sulfate transport system substrate-binding protein	1528.38953221846	3321.04960075693	2654.07742804659	4395.00534199631
K02049	ABC.SN.A; NitT/TauT family transport system ATP-binding protein	4470.92498381321	12994.7480345086	4071.78912242502	11063.468249581
K02050	ABC.SN.P; NitT/TauT family transport system permease protein	5712.15098605725	15178.9251351088	4292.683216397	10934.2422140241
K02051	ABC.SN.S; NitT/TauT family transport system substrate-binding protein	4374.25060188764	13797.6405440348	3389.29924930776	9736.70924979172
K02052	ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein	7741.13895375935	9566.35749268806	9220.53118073872	8618.6863060515
K02053	ABC.SP.P; putative spermidine/putrescine transport system permease protein	9556.99723956754	12213.3311863982	11299.2352458026	10846.6140159477
K02054	ABC.SP.P1; putative spermidine/putrescine transport system permease protein	7773.24623633726	10374.7101586174	9132.75409701231	9131.43054389658
K02055	ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein	8665.12173798199	11295.5620569644	10215.9947790296	10056.8895532445
K02056	ABC.SS.A; simple sugar transport system ATP-binding protein [EC:3.6.3.17]	10278.6039698262	12629.4457700441	9367.22573656237	11511.4999504384
K02057	ABC.SS.P; simple sugar transport system permease protein	12528.4862861673	17841.8463076218	10763.9813612718	14648.2054719545
K02058	ABC.SS.S; simple sugar transport system substrate-binding protein	5142.39041201479	6283.21309322357	5274.30899937648	5392.36136818093
K02062	thiQ; thiamine transport system ATP-binding protein	8863.91550207003	9595.63426951966	10385.0366335175	9070.70802612566
K02063	thiP; thiamine transport system permease protein	8637.33583537774	9359.49069929267	10132.6659235263	8847.27618370072
K02064	thiB, tbpA; thiamine transport system substrate-binding protein	8868.12229242433	9595.63426930781	10390.3715278488	9070.70802592721
K02065	mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein	9832.52025332991	13062.5783470145	12013.4920716497	12465.1433609885
K02066	mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein	11453.7489967697	14725.1722899065	13902.7136588242	13743.3005871821
K02067	mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein	10643.1344980142	13892.6902971886	12964.6153188573	12964.3118287669
K02068	ABC.X2.A; putative ABC transport system ATP-binding protein	16.8673057983237	39.0879622062665	19.7321715731188	126.152195188242
K02069	ABC.X2.P; putative ABC transport system permease protein	1895.72567365155	1790.1054722282	1922.78408090537	1829.33604781871
K02071	metN; D-methionine transport system ATP-binding protein	10646.6075004061	12315.3891685372	12597.9317887395	13633.4127025295
K02072	metI; D-methionine transport system permease protein	10656.4687197458	12313.6023813696	12598.2925366403	13636.8265635482
K02073	metQ; D-methionine transport system substrate-binding protein	17379.1899378537	19568.5648324017	21643.436111213	23033.5092978317
K02074	ABC.ZM.A; zinc/manganese transport system ATP-binding protein	69.7997351996554	1328.40319830439	3.87113639007953	604.440367288223
K02075	ABC.ZM.P; zinc/manganese transport system permease protein	7783.12991626376	9622.01740611955	9043.78226095479	8376.42521311383
K02076	zurR, zur; Fur family transcriptional regulator, zinc uptake regulator	353.118475534807	2.01540246137058e-53	2.24565324827389	7.26727807001736
K02077	ABC.ZM.S; zinc/manganese transport system substrate-binding protein	7786.63915694859	9623.09785354577	9048.94070796238	8377.97344455685
K02078	acpP; acyl carrier protein	24553.1642653903	29829.5248886638	28313.4619903464	28721.4944283811
K02079	agaA; N-acetylgalactosamine-6-phosphate deacetylase [EC:3.5.1.25]	14234.9474907497	15365.1177288241	16710.6907944618	14395.2482811447
K02080	agaI; galactosamine-6-phosphate isomerase [EC:5.3.1.-]	891.91748713796	913.139361137612	995.97362850004	857.586624614597
K02081	agaR; DeoR family transcriptional regulator, aga operon transcriptional repressor	9221.29575551935	9729.31042626264	10604.5721398497	9387.03322359396
K02082	agaS; tagatose-6-phosphate ketose/aldose isomerase [EC:5.-.-.-]	7641.5863901727	8145.9387292207	8890.53429849768	7848.64784169533
K02083	allC; allantoate deiminase [EC:3.5.3.9]	5068.85226635263	5087.15625902168	5523.42552102303	5133.4821870321
K02086	dnaD; DNA replication protein	335.29584121531	2.8166286725059797e-34	21.5852504648179	4.036099275397e-34
K02092	apcA; allophycocyanin alpha subunit	0.0	4.44776309211552e-54	0.0	6.373439839073e-54
K02093	apcB; allophycocyanin beta subunit	0.0	4.44776309211552e-54	0.0	6.373439839073e-54
K02094	apcC; phycobilisome core linker protein	0.0	4.44776309211552e-54	0.0	6.373439839073e-54
K02095	apcD; allophycocyanin-B	0.0	5.99087367078206e-54	0.0	8.584646289255241e-54
K02096	apcE; phycobilisome core-membrane linker protein	0.0	4.44776309211552e-54	0.0	6.373439839073e-54
K02097	apcF; phycobilisome core component	0.0	4.44776309211552e-54	0.0	6.373439839073e-54
K02099	araC; AraC family transcriptional regulator, arabinose operon regulatory protein	478.855939294033	1388.24878766075	6.74349076101607	377.206979256691
K02100	araE; MFS transporter, SP family, arabinose:H+ symporter	64.0151070464429	0.225100051644136	0.125430544572596	96.3225580156167
K02101	araL; arabinose operon protein AraL	0.0	2.8263083197536e-56	0.127082910446674	4.04996976447622e-56
K02103	araR; GntR family transcriptional regulator, arabinose operon transcriptional repressor	350.021163426099	276.171948890795	25.3642011233651	441.897315847181
K02106	atoE; short-chain fatty acids transporter	312.020442562484	1308.50000000008	529.419999321124	1724.02000000012
K02107	ATPVG, ahaH, atpH; V/A-type H+/Na+-transporting ATPase subunit G/H	136.996040464321	3.79289163526517e-54	4.81087846736276	44.7591048369022
K02108	ATPF0A, atpB; F-type H+-transporting ATPase subunit a	17828.0275981187	19823.0902046565	20706.9625145527	19581.4562659712
K02109	ATPF0B, atpF; F-type H+-transporting ATPase subunit b	17017.3786883407	18988.7036581205	19786.697196033	18784.7142922533
K02110	ATPF0C, atpE; F-type H+-transporting ATPase subunit c	17020.9281895122	18981.361717093	19801.7837167856	18802.1142922533
K02111	ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]	17017.5946509547	18984.9758137705	19803.4908149096	18802.1142949621
K02112	ATPF1B, atpD; F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]	17017.5038436422	18984.2244408453	19801.9732210034	18802.0869586181
K02113	ATPF1D, atpH; F-type H+-transporting ATPase subunit delta	10345.8207297478	11753.7266383368	11927.7264369534	12015.9008947465
K02114	ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon	17017.4944840168	18981.3560543652	19801.3035895719	18802.1142924097
K02115	ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma	17828.1533652434	19812.4249792065	20708.6133273697	19581.4222506364
K02116	atpI; ATP synthase protein I	15935.7355612349	18128.6652126046	18496.1395453267	16416.6662266067
K02117	ATPVA, ntpA, atpA; V/A-type H+/Na+-transporting ATPase subunit A [EC:3.6.3.14 3.6.3.15]	566.634675442559	840.32194889085	8.39742611436219	537.999104814679
K02118	ATPVB, ntpB, atpB; V/A-type H+/Na+-transporting ATPase subunit B	566.634561690829	840.321948890824	8.39727991307924	537.999104814679
K02119	ATPVC, ntpC, atpC; V/A-type H+/Na+-transporting ATPase subunit C	489.711544034561	543.97	6.03049985432377	537.999104814679
K02120	ATPVD, ntpD, atpD; V/A-type H+/Na+-transporting ATPase subunit D	566.638291544188	840.321948890824	8.40207377082806	537.999104836902
K02121	ATPVE, ntpE, atpE; V/A-type H+/Na+-transporting ATPase subunit E	314.210454488683	296.351948890795	5.02545392550843	291.379104814679
K02122	ATPVF, ntpF, atpF; V/A-type H+/Na+-transporting ATPase subunit F	566.475775197144	820.141948890798	8.19319695881316	537.999104814679
K02123	ATPVI, ntpI, atpI; V/A-type H+/Na+-transporting ATPase subunit I	566.657147886571	840.321949113341	8.4263091952064	537.999104836902
K02124	ATPVK, ntpK, atpK; V/A-type H+/Na+-transporting ATPase subunit K	566.634561690829	840.321948890824	8.39727991307924	537.999104814679
K02126	ATPeF0A, MTATP6, ATP6; F-type H+-transporting ATPase subunit a	0.0	1.1846846923155901e-54	0.0	1.69759864866202e-54
K02127	ATPeF0B, ATP5F1, ATP4; F-type H+-transporting ATPase subunit b	0.0	1.24422249415633e-37	0.0	1.78291357895929e-37
K02128	ATPeF0C, ATP5G, ATP9; F-type H+-transporting ATPase subunit c	0.0	4.96667179778105e-54	0.0	7.11701213576146e-54
K02132	ATPeF1A, ATP5A1, ATP1; F-type H+-transporting ATPase subunit alpha	0.0	0.000509071983672	0.0	5.99987875925812e-57
K02133	ATPeF1B, ATP5B, ATP2; F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]	0.0	1.1567246941800101e-54	0.0	1.65753325796403e-54
K02134	ATPeF1D, ATP5D, ATP16; F-type H+-transporting ATPase subunit delta	0.0	1.12695273352423e-55	0.0	1.6148714083553499e-55
K02137	ATPeF0O, ATP5O, ATP5; F-type H+-transporting ATPase subunit O	0.0	1.24422249415633e-37	0.0	1.78291357895929e-37
K02144	ATPeV1H; V-type H+-transporting ATPase subunit H	0.0	8.86279079114892e-53	0.0	1.2699971366238101e-52
K02152	ATPeV1G, ATP6G; V-type H+-transporting ATPase subunit G	0.0	5.29375390373107e-126	0.0	7.585705742308359e-126
K02155	ATPeV0C, ATP6L; V-type H+-transporting ATPase 16kDa proteolipid subunit	0.0	1.51799449795986e-56	0.0	2.1752162622918096e-56
K02160	accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein	10868.2514943534	12554.1419519213	11939.2214002115	12057.1043557861
K02164	norE; nitric oxide reductase NorE protein	66.28	1317.5	0.0	507.97
K02167	betI; TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes	6671.81130591703	7281.98065928296	8367.30278854947	7969.99365432892
K02168	betT, betS; choline/glycine/proline betaine transport protein	3311.61318328833	7127.50021812113	5009.35985066867	8900.27131107978
K02169	bioC; malonyl-CoA O-methyltransferase [EC:2.1.1.197]	9900.73833070475	11757.3091378104	11872.3354870026	11705.8518863296
K02170	bioH; pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]	10707.052369968	12565.158588538	12703.4940227722	12349.2938912697
K02171	blaI; BlaI family transcriptional regulator, penicillinase repressor	649.008587356374	1364.1119488908	82.0819413330368	1030.45511539933
K02172	blaR1; bla regulator protein blaR1	781.8857498734	1096.31389778159	82.2231265147111	1530.21499596114
K02173	yggC; putative kinase	0.056264731659884	3.04152942212598e-06	0.072315172352828	96.0000043583717
K02182	caiC; carnitine-CoA ligase [EC:6.2.1.48]	0.0	6.82151995753271e-11	70.6530464257278	163.950000000098
K02183	CALM; calmodulin	0.0	6.824427623882129e-55	0.0	9.77909074654263e-55
K02184	FMN2; formin 2	0.0	2.1297713703029e-53	0.0	3.05186436833112e-53
K02188	cbiD; cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195]	1642.90825119497	1477.33077851211	1023.90781439038	1402.97342704387
K02189	cbiG; cobalt-precorrin 5A hydrolase [EC:3.7.1.12]	1629.34752053003	1466.52522045568	1043.81739386394	1402.97342704396
K02190	cbiK; sirohydrochlorin cobaltochelatase [EC:4.99.1.3]	1493.67119037512	1763.10882938087	1027.23827459896	1416.58614897386
K02191	cbiT; cobalt-precorrin-6B (C15)-methyltransferase [EC:2.1.1.196]	166.595127385227	0.49862435465921	25.9686789568213	298.885400918216
K02192	bfd; bacterioferritin-associated ferredoxin	2426.6039297595	3667.4646789878	3106.33578563846	4263.14925240283
K02193	ccmA; heme exporter protein A [EC:3.6.3.41]	9752.04208122887	11732.307565903	11323.1211134725	10530.1285261569
K02194	ccmB; heme exporter protein B	9752.04220914599	11732.3077044507	11322.6232238533	10530.1969253212
K02195	ccmC; heme exporter protein C	9752.04195278717	11732.3074270849	11323.0143246378	10530.169362904
K02196	ccmD; heme exporter protein D	9740.81	11732.3074271551	11321.73	10458.3446210001
K02197	ccmE; cytochrome c-type biogenesis protein CcmE	9757.52439773657	11732.3074268574	11323.014325038	10533.7914316414
K02198	ccmF; cytochrome c-type biogenesis protein CcmF	10562.6569328992	12570.2974785859	12228.1802112852	11309.757566001
K02199	ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE	9740.80999982496	11735.7579717685	11321.7299997938	10526.2673180755
K02200	ccmH; cytochrome c-type biogenesis protein CcmH	10659.1291703586	14704.9971839	12258.4953191122	12233.9036178752
K02201	E2.7.7.3B; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	0.0	7.086177746687509e-56	0.0	1.0154166627613598e-55
K02203	thrH; phosphoserine / homoserine phosphotransferase [EC:3.1.3.3 2.7.1.39]	75.7110618394252	1308.5	492.294186063211	1631.71
K02204	thrB2; homoserine kinase type II [EC:2.7.1.39]	66.4051271348653	1317.85730364233	560.64984893261	1700.17199967747
K02205	rocE, rocC; arginine/ornithine permease	23.5539478810784	5.90521461225277e-39	0.213099209567896	10.3252335010366
K02213	CDC6; cell division control protein 6	0.0	1.49779829392529e-138	0.0	2.14627603127542e-138
K02217	ftnA, ftn; ferritin [EC:1.16.3.2]	11115.7167707765	11846.0672289913	12228.0808095449	11074.0647864327
K02221	yggT; YggT family protein	10216.4413514985	11733.7535051095	11897.1022821925	11744.5676793279
K02222	SFRP5; secreted frizzled-related protein 5	0.0	2.9244992426735197e-55	0.0	4.19067283858611e-55
K02224	cobB-cbiA; cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]	1716.33375031934	3071.0027276254	1096.3634711905	1910.94342704387
K02225	cobC1, cobC; cobalamin biosynthetic protein CobC	958.430811974645	2230.83844478866	996.212103519339	1365.7027153453
K02226	cobC, phpB; alpha-ribazole phosphatase [EC:3.1.3.73]	10487.7051177332	12258.7783614831	11921.0198997212	11940.7237827847
K02227	cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	11378.0480738567	13191.7263905665	12456.0055685107	11636.9012413773
K02228	cobF; precorrin-6A synthase [EC:2.1.1.152]	0.0	9.0	20.4165404042728	5.92082799423208e-51
K02229	cobG; precorrin-3B synthase [EC:1.14.13.83]	0.0	9.0	20.6517485855261	8.64612797151559e-51
K02230	cobN; cobaltochelatase CobN [EC:6.6.1.2]	2514.64701603364	3834.50408019205	2791.01814477128	2849.897966192
K02231	cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]	10580.4925719546	12266.6190814364	11888.9280383939	12149.8930546626
K02232	cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]	11301.3840127011	13099.1657825411	12297.2845034692	11558.7754052904
K02233	E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]	10494.6266829926	12266.6189264745	11883.6371578027	11906.6382881738
K02234	cobW; cobalamin biosynthesis protein CobW	0.0	9.0	68.0	2.03182011261575e-50
K02236	comC; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	409.150277446493	267.798051109205	19.8941478209405	1.08039951125962e-53
K02237	comEA; competence protein ComEA	10491.5765038041	12267.2774281872	11749.1683016752	10952.396342985
K02238	comEC; competence protein ComEC	11769.9734680377	13396.8112250739	12878.1048317972	13101.8792923505
K02239	comER; competence protein ComER	323.579556512169	2.21546324330337e-54	2.57501120846636	3.17465687907302e-54
K02240	comFA; competence protein ComFA	334.718623129616	1.27180437193351e-53	20.2342903438414	1.82243714058359e-53
K02241	comFB; competence protein ComFB	239.129174531193	276.171948890795	21.0909670781186	202.170895163098
K02242	comFC; competence protein ComFC	442.642535703563	2.27584681309331e-53	45.9100587955594	239.969999977777
K02243	comGA; competence protein ComGA	334.624183803118	3.16629259554008e-54	18.0257526438915	4.53715158668188e-54
K02244	comGB; competence protein ComGB	327.228706064322	2.0121222656672701e-54	8.51683224568067	2.88327861522634e-54
K02245	comGC; competence protein ComGC	331.967709875573	3.6067044979894603e-54	16.1796252859503	5.16824157653511e-54
K02246	comGD; competence protein ComGD	327.228706064322	7.77717209831146e-55	8.53679614868729	1.11443297361257e-54
K02247	comGE; competence protein ComGE	323.579556512169	8.143506155443889e-56	0.025135329119895	1.16692695824669e-55
K02248	comGF; competence protein ComGF	327.121165252206	8.97604584981432e-55	8.37861364703605	1.28622606536676e-54
K02249	comGG; competence protein ComGG	323.56	1.7535244121173498e-55	0.0	2.5127197909410397e-55
K02250	comK; competence protein ComK	471.661852536882	3.52893976484486e-54	1.1309385256692	5.0568082924249e-54
K02251	comQ; competence protein ComQ	294.347521110301	1.66906517619577e-54	0.0	2.39169359241115e-54
K02253	comX; competence protein ComX	294.347521110301	5.56134751136532e-55	0.0	7.96915506824046e-55
K02254	comZ; competence protein ComZ	0.019556512168894	4.19047416288009e-55	0.025135329119895	6.00475664309784e-55
K02255	ftnB; ferritin-like protein 2	0.0	0.176662003674824	0.0	96.2531485218418
K02256	COX1; cytochrome c oxidase subunit 1 [EC:1.9.3.1]	0.0	2.48844498831266e-37	0.0	3.56582715791859e-37
K02257	COX10, ctaB, cyoE; heme o synthase [EC:2.5.1.141]	0.0	7.80355879862755e-124	0.0	1.11821406634465e-123
K02258	COX11, ctaG; cytochrome c oxidase assembly protein subunit 11	1768.77	3079.23	2000.67	2179.58
K02259	COX15, ctaA; cytochrome c oxidase assembly protein subunit 15	2092.34955651217	3082.09275672658	2005.37589631716	2247.53
K02261	COX2; cytochrome c oxidase subunit 2	0.0	1.24422249415633e-37	0.0	1.78291357895929e-37
K02262	COX3; cytochrome c oxidase subunit 3	0.0	8.44110341946496e-56	0.0	1.20957127673283e-55
K02263	COX4; cytochrome c oxidase subunit 4	0.0	1.24422249415633e-37	0.0	1.78291357895929e-37
K02267	COX6B; cytochrome c oxidase subunit 6b	0.0	1.24422249415633e-37	0.0	1.78291357895929e-37
K02274	coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]	2415.92911302434	3091.09275672658	2013.20980047455	2247.53
K02275	coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]	3293.24907416165	5238.74033589463	2968.3479974287	3517.67936034692
K02276	coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]	2092.34955651217	3098.88805897255	2004.99337562567	2247.53
K02277	coxD, ctaF; cytochrome c oxidase subunit IV [EC:1.9.3.1]	323.579556512169	5.43430945587568e-51	3.00989363407524	7.78711538061157e-51
K02278	cpaA, tadV; prepilin peptidase CpaA [EC:3.4.23.43]	15453.3705511876	16749.793720717	17905.1982882421	15745.8981382882
K02279	cpaB, rcpC; pilus assembly protein CpaB	11313.8815598752	12231.7919842126	12756.0683011613	12149.9351042722
K02280	cpaC, rcpA; pilus assembly protein CpaC	19266.6744130394	20575.1885234848	22354.7614330494	19398.6534870529
K02281	cpaD; pilus assembly protein CpaD	0.0	21.6860895228448	0.0	0.27472254687098
K02282	cpaE, tadZ; pilus assembly protein CpaE	11130.6741149289	11840.445192127	12875.7933662421	11342.508603403
K02283	cpaF, tadA; pilus assembly protein CpaF	13492.8997609869	15524.6381429273	14588.7946230374	14150.5436706151
K02284	cpcA; phycocyanin alpha chain	0.0	9.01146738284742e-54	0.0	1.29130180805176e-53
K02285	cpcB; phycocyanin beta chain	0.0	1.20976885401805e-53	0.0	1.73354309808821e-53
K02286	cpcC; phycocyanin-associated rod linker protein	0.0	7.14723588286022e-54	0.0	1.02416601270476e-53
K02287	cpcD; phycocyanin-associated, rod	0.0	3.7682162844438903e-54	0.0	5.399680534264961e-54
K02288	cpcE; phycocyanobilin lyase subunit alpha [EC:4.4.1.32]	0.0	4.44776309211552e-54	0.0	6.373439839073e-54
K02289	cpcF; phycocyanobilin lyase subunit beta [EC:4.4.1.32]	0.0	4.44776309211552e-54	0.0	6.373439839073e-54
K02290	cpcG; phycobilisome rod-core linker protein	0.0	1.24277830859109e-53	0.0	1.78084412750114e-53
K02291	crtB; 15-cis-phytoene synthase [EC:2.5.1.32]	70.865022973884	1329.99437188914	125.432130385947	575.920000000006
K02292	crtO; beta-carotene ketolase (CrtO type)	0.0	1.3071511959024702e-54	0.0	1.8730875127825602e-54
K02293	PDS, crtP; 15-cis-phytoene desaturase [EC:1.3.5.5]	0.0	1.4073356844493201e-53	0.8929223272129	2.01664727469828e-53
K02294	crtR; beta-carotene hydroxylase [EC:1.14.13.-]	0.0	2.47186653711892e-51	0.0	3.54207100024562e-51
K02297	cyoA; cytochrome o ubiquinol oxidase subunit II [EC:1.10.3.10]	7563.41149618245	8180.73798732905	9320.11067265427	7956.74142321583
K02298	cyoB; cytochrome o ubiquinol oxidase subunit I [EC:1.10.3.10]	7563.41149618245	8180.73799198067	9460.887737584	9063.05412713431
K02299	cyoC; cytochrome o ubiquinol oxidase subunit III	7563.41149618245	8180.82080723349	9461.06107840506	9063.1727975807
K02300	cyoD; cytochrome o ubiquinol oxidase subunit IV	7563.41149618245	8180.73798732907	9461.22495081722	9063.08142321585
K02302	cysG; uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]	1045.66965641395	2461.8103351059	1388.13942050484	2875.47402925731
K02303	cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	28012.8764876736	31818.3627891989	31784.9063555639	28357.0765845191
K02304	MET8; precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4]	10489.539605406	11218.0900076964	11302.8132816598	9978.66999984358
K02305	norC; nitric oxide reductase subunit C	81.9995887410936	1317.55178281689	0.0	511.89214706611
K02313	dnaA; chromosomal replication initiator protein	10493.9921665327	12310.0130336316	11925.5823603406	12060.6329566391
K02314	dnaB; replicative DNA helicase [EC:3.6.4.12]	11425.9377535185	13440.3641215069	13694.4003023611	15279.3731685031
K02315	dnaC; DNA replication protein DnaC	685.181140969756	817.798979420517	353.55363463986	1930.77892224203
K02316	dnaG; DNA primase [EC:2.7.7.-]	12119.1242886191	13959.9131626503	13943.4703709467	14496.6594256707
K02317	dnaT; DNA replication protein DnaT	0.0	0.176662003743513	0.0	96.2531485219402
