#OTU ID	description	HC-DS	HC-HD	HC-HX	HC-XY
EC:1.7.1.7	GMP reductase	10489.0683830536	11244.9197334376	12287.0398226328	10822.5307825091
EC:1.7.2.1	Nitrite reductase (NO-forming)	66.28	1317.5	5.79238929811404	575.92
EC:1.7.2.2	Nitrite reductase (cytochrome; ammonia-forming)	26.1696715419175	30.1578177449917	0.050707745294936	103.541998180373
EC:1.7.2.3	Trimethylamine-N-oxide reductase (cytochrome c)	13488.1387544902	14393.4076646347	15628.0325576453	13658.6483729156
EC:1.7.2.4	Nitrous-oxide reductase	66.3278227500862	1317.5	0.343882871292022	575.892697252935
EC:1.7.2.5	Nitric-oxide reductase (cytochrome c)	229.173349296244	1317.55178281689	1.29832877554299	579.814844319045
EC:1.7.2.6	Hydroxylamine dehydrogenase	0.0	5.21866177954075e-51	0.0	7.478102183844641e-51
EC:1.7.3.3	Factor independent urate hydroxylase	0.0	9.0	1.86700413169434	5.50759817122591e-52
EC:1.7.7.1	Ferredoxin--nitrite reductase	313.714899922967	276.171948890795	13.2650422607516	3.05795543101926
EC:1.7.7.2	Ferredoxin--nitrate reductase	0.0	1.1053661077503e-53	0.0	1.58393876696926e-53
EC:1.7.99.1	Hydroxylamine reductase	8850.05710346286	11082.1628377088	9455.69937887923	9366.43385454245
EC:1.7.99.4	Nitrate reductase	19787.1647303702	27296.3870534553	23269.8993005072	24291.7264274323
EC:1.8.1.14	CoA-disulfide reductase	0.0	4.21128636132386e-56	0.0	6.034579565756509e-56
EC:1.8.1.15	Mycothione reductase	0.0	2.5642750976509302e-54	2.69362098611635	3.67448821513958e-54
EC:1.8.1.2	Assimilatory sulfite reductase (NADPH)	23180.9610097184	26948.1234420247	27661.4460879887	26545.8908711446
EC:1.8.1.4	Dihydrolipoyl dehydrogenase	13599.5284987652	14681.4099871517	15688.2007815007	17499.6245850281
EC:1.8.1.7	Glutathione-disulfide reductase	10552.9089973758	12564.9870759963	12556.8858238953	11239.8260442311
EC:1.8.1.8	Protein-disulfide reductase	19597.6822954259	25773.5676070855	23725.6046107031	24002.9625881414
EC:1.8.1.9	Thioredoxin-disulfide reductase	12781.9860539618	14445.5156974358	13036.5559235784	13875.3289490173
EC:1.8.2.1	Sulfite dehydrogenase	0.0	3.64469124943434e-53	0.0	5.222674843326e-53
EC:1.8.2.2	Thiosulfate dehydrogenase	66.28	1310.15805897255	31.6	746.62
EC:1.8.2.3	Sulfide-cytochrome-c reductase (flavocytochrome c)	0.0	1.23338599863928e-50	0.0	1.76738537954447e-50
EC:1.8.2.4	Dimethyl sulfide:cytochrome c2 reductase	0.0	2.30159715711104e-51	0.0	3.29808281395031e-51
EC:1.8.3.1	Sulfite oxidase	0.0	1.8001441053389202e-54	0.803652081606419	2.57952366603736e-54
EC:1.8.3.5	Prenylcysteine oxidase	0.0	2.43674891918797e-125	0.0	3.49174906975179e-125
EC:1.8.3.6	Farnesylcysteine lyase	0.0	2.43674891918797e-125	0.0	3.49174906975179e-125
EC:1.8.4.11	Peptide-methionine (S)-S-oxide reductase	23603.8752372924	27593.3341638684	27399.5769514224	25650.0721172967
EC:1.8.4.12	Peptide-methionine (R)-S-oxide reductase	23185.527700169	27217.8508792727	26980.8269576013	25329.3567710206
EC:1.8.4.8	Phosphoadenylyl-sulfate reductase (thioredoxin)	10884.9390241094	12565.5445507258	12774.2037961707	12333.0174871962
EC:1.8.5.2	Thiosulfate dehydrogenase (quinone)	352.792035401867	1.82616860804265	1.99494247596279	2.13974218063745e-29
EC:1.8.5.3	Dimethylsulfoxide reductase	2451.73113084703	2501.14607973217	2715.49595788141	2646.95887080678
EC:1.8.7.1	Assimilatory sulfite reductase (ferredoxin)	3.92515093623193	6.54473400588232e-53	5.86389057167439	0.307278070017369
EC:1.8.7.2	Ferredoxin:thioredoxin reductase	0.0	6.638365592124031e-54	0.0	9.51247241701692e-54
EC:1.8.98.1	CoB--CoM heterodisulfide reductase	28.4526796281811	0.002014214042749	16.2080385127297	1.06563493518841e-49
EC:1.8.99.2	Adenylyl-sulfate reductase	342.509079287443	1087.94	0.146479898867498	6.73046700207326
EC:1.8.99.3	Hydrogensulfite reductase	10.9648892192371	9.612966845311161e-51	0.0	7.18953299792672
EC:1.8.99.5	Dissimilatory sulfite reductase	10.9648892192371	9.612966845311161e-51	0.0	7.18953299792672
EC:1.9.3.1	Cytochrome-c oxidase	18081.3265164257	27422.7963137691	18416.2117541872	20100.4374190364
EC:1.97.1.4	[Formate-C-acetyltransferase]-activating enzyme	31411.2377227641	33587.6700737291	33333.3571332796	32056.0833601641
EC:1.97.1.9	Selenate reductase	187.297759920423	283.023731970578	2.57119523209654	455.398289856037
EC:2.1.1.10	Homocysteine S-methyltransferase	552.157431571617	561.98880450071	11.05310293928	25.8201176813731
EC:2.1.1.100	Protein-S-isoprenylcysteine O-methyltransferase	0.0	3.98439077968959e-34	0.0	5.7094486382885e-34
EC:2.1.1.101	Macrocin O-methyltransferase	0.0	1.03872879462253e-126	0.0	1.48845056369463e-126
EC:2.1.1.102	Demethylmacrocin O-methyltransferase	0.0	5.701403426629789e-56	0.0	8.169848749886139e-56
EC:2.1.1.103	Phosphoethanolamine N-methyltransferase	0.0	2.11174036831082e-54	0.0	3.02602677220591e-54
EC:2.1.1.104	Caffeoyl-CoA O-methyltransferase	4.16386920295244	2.1155019896580698e-50	10.9447436209705	44.757641481437
EC:2.1.1.107	Uroporphyrinogen-III C-methyltransferase	38649.4660837493	46264.5402518821	43670.5069806474	41413.5616003653
EC:2.1.1.11	Magnesium protoporphyrin IX methyltransferase	0.0	2.32188770686812e-51	48.6816811491399	3.32715823804556e-51
EC:2.1.1.112	Glucuronoxylan 4-O-methyltransferase	0.0	0.0	0.007372120514126	0.0
EC:2.1.1.113	Site-specific DNA-methyltransferase (cytosine-N(4)-specific)	94.5627095780257	0.144512448221763	0.417441699381271	246.760659004215
EC:2.1.1.13	Methionine synthase	12989.7402064165	14800.1485283414	14720.0844219935	14222.8696246006
EC:2.1.1.130	Precorrin-2 C(20)-methyltransferase	1636.87998261692	1486.33077851211	1044.85622303129	1402.97342704387
EC:2.1.1.131	Precorrin-3B C(17)-methyltransferase	1542.64996187715	1466.52522045562	1044.21297408496	1156.35342704387
EC:2.1.1.132	Precorrin-6B C(5,15)-methyltransferase (decarboxylating)	1644.75515880169	1762.00410304825	1021.28847495872	1350.57518475749
EC:2.1.1.133	Precorrin-4 C(11)-methyltransferase	1542.64996187716	1466.52522045567	1045.11613324124	1156.35342704394
EC:2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	18668.7367925314	21015.5096679749	21655.0470112087	20114.9470970861
EC:2.1.1.140	(S)-coclaurine-N-methyltransferase	0.0	1.42518105241744e-125	0.0	2.04221886580946e-125
EC:2.1.1.144	Trans-aconitate 2-methyltransferase	0.0	34.6640301366018	68.0	68.9176542769589
EC:2.1.1.148	Thymidylate synthase (FAD)	38.4391473995437	163.530135739445	13.5861426578492	73.5680620543976
EC:2.1.1.151	Cobalt-factor II C(20)-methyltransferase	1636.87998261692	1486.33077851211	1043.81739386392	1402.97342704387
EC:2.1.1.152	Precorrin-6A synthase (deacetylating)	0.0	9.0	20.4165404042728	5.92082799423208e-51
EC:2.1.1.156	Glycine/sarcosine N-methyltransferase	0.0	2.67755638133142e-51	0.0	3.8368150818089e-51
EC:2.1.1.157	Sarcosine/dimethylglycine N-methyltransferase	0.0	3.0341384505925e-51	0.0	4.34778077828594e-51
EC:2.1.1.161	Dimethylglycine N-methyltransferase	0.0	6.7954680767163e-55	0.0	9.737593048080349e-55
EC:2.1.1.163	Demethylmenaquinone methyltransferase	10079.1773487122	11753.8147988074	12037.1141441032	11587.3246143881
EC:2.1.1.166	23S rRNA (uridine(2552)-2'-O)-methyltransferase	9740.80338098416	11735.6508898804	11881.9122044625	11584.5032844726
EC:2.1.1.17	Phosphatidylethanolamine N-methyltransferase	0.0	9.0	0.0	1.07356299215614e-50
EC:2.1.1.170	16S rRNA (guanine(527)-N(7))-methyltransferase	10497.8949686743	12297.7847987516	11930.4463861146	12060.1366834777
EC:2.1.1.171	16S rRNA (guanine(966)-N(2))-methyltransferase	9878.12818571473	11733.6347990743	11815.5903988086	11516.0366838842
EC:2.1.1.172	16S rRNA (guanine(1207)-N(2))-methyltransferase	19817.3538003836	23459.9937871104	23128.7254049009	21775.9017217741
EC:2.1.1.173	23S rRNA (guanine(2445)-N(2))-methyltransferase	10551.4250099081	12554.5010818987	12719.0859217397	12295.3791743139
EC:2.1.1.174	23S rRNA (guanine(1835)-N(2))-methyltransferase	0.0	1.83472097622471	0.0	96.2531485218431
EC:2.1.1.176	16S rRNA (cytosine(967)-C(5))-methyltransferase	17168.5296111771	19511.8661479436	19846.5273187602	18895.8472557228
EC:2.1.1.177	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase	10497.5852684404	12297.7847990851	11948.6586322924	12122.2957887312
EC:2.1.1.178	16S rRNA (cytosine(1407)-C(5))-methyltransferase	9674.25468948632	10416.8897106723	11289.8225770053	9846.64542586891
EC:2.1.1.179	16S rRNA (guanine(1405)-N(7))-methyltransferase	0.0	0.072256062315585	0.0	0.103539612303777
EC:2.1.1.180	16S rRNA (adenine(1408)-N(1))-methyltransferase	76.7891745311925	276.171948890795	4.70029354223411	44.7591048146793
EC:2.1.1.181	23S rRNA (adenine(1618)-N(6))-methyltransferase	11366.2278061937	13385.238926781	13105.8443709605	11914.2786053372
EC:2.1.1.182	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase	10497.8014549912	12298.15	11946.1261960702	12078.06
EC:2.1.1.183	18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase	0.0	1.3607839756550298e-125	0.0	1.94994081815783e-125
EC:2.1.1.184	23S rRNA (adenine(2085)-N(6))-dimethyltransferase	96.9478557763183	1.83759517417585	4.19503032588608	246.553579315917
EC:2.1.1.185	23S rRNA (guanosine(2251)-2'-O)-methyltransferase	10498.1948344141	12298.149999632	11939.9547935392	12358.5591614396
EC:2.1.1.186	23S rRNA (cytidine(2498)-2'-O)-methyltransferase	8440.30599456731	10317.2565161781	9790.08550230744	9072.8300809845
EC:2.1.1.187	23S rRNA (guanine(745)-N(1))-methyltransferase	9924.88752647107	11726.0463631671	11803.1963942714	11480.8834680591
EC:2.1.1.188	23S rRNA (guanine(748)-N(1))-methyltransferase	0.0	1.11366881970234e-126	0.0	1.5958361711321e-126
EC:2.1.1.189	23S rRNA (uracil(747)-C(5))-methyltransferase	7972.04	8653.07743816556	9389.06	8210.81463677757
EC:2.1.1.190	23S rRNA (uracil(1939)-C(5))-methyltransferase	11900.1092941098	13666.5337526416	12869.4309955159	13094.4823723944
EC:2.1.1.191	23S rRNA (cytosine(1962)-C(5))-methyltransferase	20184.8649221763	25275.7764559551	22162.9158611704	21264.956690045
EC:2.1.1.192	23S rRNA (adenine(2503)-C(2))-methyltransferase	11471.2416239793	14439.3785885293	12915.6011989477	13683.5207455611
EC:2.1.1.193	16S rRNA (uracil(1498)-N(3))-methyltransferase	10493.8195884184	12296.4574271422	11941.2114696957	12075.634620988
EC:2.1.1.195	Cobalt-precorrin-5B (C(1))-methyltransferase	1642.90825119497	1477.33077851211	1023.90781439038	1402.97342704387
EC:2.1.1.196	Cobalt-precorrin-6B (C(15))-methyltransferase (decarboxylating)	166.595127385227	0.49862435465921	25.9686789568213	298.885400918216
EC:2.1.1.197	Malonyl-[acyl-carrier protein] O-methyltransferase	9900.73833070475	11757.3091378104	11872.3354870026	11705.8518863296
EC:2.1.1.198	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	11308.2494432879	13148.1955919661	12917.5692771446	12925.297238607
EC:2.1.1.199	16S rRNA (cytosine(1402)-N(4))-methyltransferase	10755.7755774831	12842.1200001113	11947.87227434	12327.9788127725
EC:2.1.1.2	Guanidinoacetate N-methyltransferase	0.0	1.05843407783288e-51	0.0	1.51668732776053e-51
EC:2.1.1.200	tRNA (cytidine(32)/uridine(32)-2'-O)-methyltransferase	9740.80999727177	11724.999997045	11813.9199967868	11516.559997232
EC:2.1.1.201	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	10079.1773487122	11753.8147988074	12037.1141441032	11587.3246143881
EC:2.1.1.202	Multisite-specific tRNA:(cytosine-C(5))-methyltransferase	0.0	1.71411233804377e-123	0.0	2.4562441024120598e-123
EC:2.1.1.204	tRNA (cytosine(38)-C(5))-methyltransferase	0.0	1.1567246941800101e-54	0.0	1.65753325796403e-54
EC:2.1.1.206	tRNA (cytidine(56)-2'-O)-methyltransferase	0.0	9.562092600141889e-56	0.0	1.37020386788772e-55
EC:2.1.1.207	tRNA (cytidine(34)-2'-O)-methyltransferase	10497.93160874	12276.2774349859	11925.2757860079	12075.634632199
EC:2.1.1.210	Demethylspheroidene O-methyltransferase	0.0	2.30789192873125e-51	48.6816811491399	3.30710293201668e-51
EC:2.1.1.213	tRNA (guanine(10)-N(2))-dimethyltransferase	0.0	1.03735003945856e-55	0.0	1.48647487099059e-55
EC:2.1.1.215	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase	0.0	3.08863648424664e-54	0.0	4.42587395268594e-54
EC:2.1.1.216	tRNA (guanine(26)-N(2))-dimethyltransferase	0.0	3.08863648424664e-54	0.0	4.42587395268594e-54
EC:2.1.1.217	tRNA (adenine(22)-N(1))-methyltransferase	8724.78498417275	9178.52283379963	9438.49780031784	8581.82328720361
EC:2.1.1.218	tRNA (adenine(9)-N(1))-methyltransferase	0.0	1.5805034550841598e-56	0.0	2.2647887213873e-56
EC:2.1.1.219	tRNA (adenine(57)-N(1)/adenine(58)-N(1))-methyltransferase	0.0	8.97058958792973e-53	1.94939238604314	1.28544420814668e-52
EC:2.1.1.220	tRNA (adenine(58)-N(1))-methyltransferase	0.0	8.97058958792973e-53	1.94939238604314	1.28544420814668e-52
EC:2.1.1.221	tRNA (guanine(9)-N(1))-methyltransferase	0.0	1.5805034550841598e-56	0.0	2.2647887213873e-56
EC:2.1.1.222	2-polyprenyl-6-hydroxyphenol methylase	9787.51754804297	12553.0988718462	11983.1179749457	11936.238105821
EC:2.1.1.223	tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase	9778.20025601904	10436.3150763807	11299.2725014546	10096.1469436464
EC:2.1.1.224	23S rRNA (adenine(2503)-C(8))-methyltransferase	76.7891745311925	276.171948890795	0.395422388384055	2.73279866592667e-54
EC:2.1.1.226	23S rRNA (cytidine(1920)-2'-O)-methyltransferase	756.139819668507	552.97	123.428546566425	493.55
EC:2.1.1.227	16S rRNA (cytidine(1409)-2'-O)-methyltransferase	756.139819668507	552.97	123.428546566425	493.55
EC:2.1.1.228	tRNA (guanine(37)-N(1))-methyltransferase	10507.274341214	12301.0055876345	11944.8424178167	12078.0259817255
EC:2.1.1.229	tRNA (carboxymethyluridine(34)-5-O)-methyltransferase	0.0	4.19615416144771e-138	0.0	6.01289581966975e-138
EC:2.1.1.234	N,N-dimethyltransferase	0.0	2.01033621883499e-53	0.0	2.88071929230388e-53
EC:2.1.1.235	dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose N,N-dimethyltransferase	0.0	4.97075694201027e-54	0.0	7.122865959456581e-54
EC:2.1.1.242	16S rRNA (guanine(1516)-N(2))-methyltransferase	9740.81012813276	11725.0001404817	11782.3201509082	11481.7601324376
EC:2.1.1.243	2-ketoarginine methyltransferase	0.0	6.1767150994132794e-55	0.0	8.85094850465159e-55
EC:2.1.1.245	Co-methyltransferase	21.5266353635067	1.83880826687208e-52	0.0	7.18953299792672
EC:2.1.1.246	methyltransferase	19.0538237498127	7.14828405504413e-53	20.5485036240413	198.576128664135
EC:2.1.1.247	methyltransferase	0.0	6.30145692778231e-57	0.0	9.02969780448172e-57
EC:2.1.1.248	[Methylamine--corrinoid protein] Co-methyltransferase	5.28087307213481	9.55030706938974e-54	0.0	1.36851505556421e-53
EC:2.1.1.249	[Dimethylamine--corrinoid protein] Co-methyltransferase	10.5617461442696	4.7412522519509595e-56	0.0	6.793996299678359e-56
EC:2.1.1.250	[Trimethylamine--corrinoid protein] Co-methyltransferase	52.8087307213481	27.0	0.0	1.3150492822033499e-50
EC:2.1.1.251	Methylated-thiol--coenzyme M methyltransferase	0.0	3.2012603176052996e-57	0.0	4.58725872329785e-57
EC:2.1.1.254	Erythromycin 3''-O-methyltransferase	0.0	5.91557464575391e-56	0.0	8.476746251411839e-56
EC:2.1.1.255	Geranyl diphosphate 2-C-methyltransferase	0.0	9.28219750631073e-55	0.0	1.33009618893003e-54
EC:2.1.1.256	tRNA (guanine(6)-N(2))-methyltransferase	0.0	5.580846996657599e-56	0.0	7.997096933359919e-56
EC:2.1.1.257	tRNA (pseudouridine(54)-N(1))-methyltransferase	8782.65449776787	9464.42572981208	10294.2253185671	8867.62197324835
EC:2.1.1.258	Co-methyltransferase	10.7633176817534	6.948648325231401e-53	0.0	3.59476649896337
EC:2.1.1.260	rRNA small subunit pseudouridine methyltransferase Nep1	0.0	7.954975722831519e-56	0.0	1.1399114148104898e-55
EC:2.1.1.264	23S rRNA (guanine(2069)-N(7))-methyltransferase	10551.4250099081	12554.5010818987	12719.0859217397	12295.3791743139
EC:2.1.1.265	Tellurite methyltransferase	15.8628373993149	18.5174288554761	5.72075655109732	126.129389935608
EC:2.1.1.266	23S rRNA (adenine(2030)-N(6))-methyltransferase	9740.81	11735.8347979561	11881.92	11583.9866838943
EC:2.1.1.269	Dimethylsulfoniopropionate demethylase	0.0	2.34522596043487e-55	0.0	3.36060088145442e-55
EC:2.1.1.271	Cobalt-precorrin-4 methyltransferase	1542.64996187716	1466.52522045567	1045.11613324124	1156.35342704394
EC:2.1.1.282	methyltransferase	0.0	7.643158868985799e-56	0.0	1.0952294945365098e-55
EC:2.1.1.285	Demethyldecarbamoylnovobiocin O-methyltransferase	0.0	3.41073075853205e-124	0.0	4.8874202259816e-124
EC:2.1.1.288	Aklanonic acid methyltransferase	0.0	1.21222813275445e-55	0.0	1.73706713134928e-55
EC:2.1.1.289	Cobalt-precorrin-7 (C(5))-methyltransferase	166.594903749849	0.498624354659208	25.9683915257709	298.885400918216
EC:2.1.1.294	3-phospho-methyltransferase	0.0	1.37135232802329	0.0	1.96508478077954
EC:2.1.1.295	2-methyl-6-phytyl-1,4-hydroquinone methyltransferase	0.0	6.72745032943616e-54	0.0	9.64012674618858e-54
EC:2.1.1.297	Peptide chain release factor N(5)-glutamine methyltransferase	10433.9346869787	12299.3603857504	11927.364003987	12015.9673158053
EC:2.1.1.298	Ribosomal protein L3 N(5)-glutamine methyltransferase	9740.81	11725.0	11881.92	11584.51
EC:2.1.1.305	8-demethyl-8-alpha-L-rhamnosyl tetracenomycin-C 2'-O-methyltransferase	0.0	1.8295265347680098e-56	0.0	2.62162733532318e-56
EC:2.1.1.307	methyltransferase	0.0	1.3628297958289001e-55	0.0	1.95287238432484e-55
EC:2.1.1.33	tRNA (guanine(46)-N(7))-methyltransferase	10501.9010732736	12298.15	11950.6749665624	12078.06
EC:2.1.1.34	tRNA (guanosine(18)-2'-O)-methyltransferase	8698.00693038057	9007.97454736165	9760.70104313082	8530.45707340452
EC:2.1.1.35	tRNA (uracil(54)-C(5))-methyltransferase	10875.4474480478	12553.4124880696	12689.3350776918	12259.0231003684
EC:2.1.1.37	DNA (cytosine-5-)-methyltransferase	3899.43304010258	5248.83515778539	4126.89305883435	5418.75400498458
EC:2.1.1.4	Acetylserotonin O-methyltransferase	0.0	0.144569965845141	0.0	0.207162108405506
EC:2.1.1.41	Sterol 24-C-methyltransferase	0.0	2.19455404444263e-56	0.0	3.14469495928048e-56
EC:2.1.1.43	Histone-lysine N-methyltransferase	0.0	1.48088121437069e-27	0.0	2.12203463474395e-27
EC:2.1.1.44	L-histidine N(alpha)-methyltransferase	0.0	4.0060411037988806e-52	1.89	5.74047255645797e-52
EC:2.1.1.45	Thymidylate synthase	11428.2196728825	13098.8913731684	13108.226102692	13072.7148489928
EC:2.1.1.5	Betaine--homocysteine S-methyltransferase	0.0	1.4110799037407299e-40	0.0	2.02201256864579e-40
EC:2.1.1.6	Catechol O-methyltransferase	0.0	2.95362048882198e-56	0.0	4.232402244249609e-56
EC:2.1.1.61	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	12983.2679936728	15043.8512262603	15470.9812773322	14666.1740609447
EC:2.1.1.63	Methylated-DNA--[protein]-cysteine S-methyltransferase	10702.8226363385	12861.6151325349	12549.4128242405	13754.2869195951
EC:2.1.1.64	3-demethylubiquinol 3-O-methyltransferase	9787.51754804297	12553.0988718462	11983.1179749457	11936.238105821
EC:2.1.1.67	Thiopurine S-methyltransferase	9782.23467211791	12522.5960271371	11290.1299999882	10618.4887371777
EC:2.1.1.71	Phosphatidyl-N-methylethanolamine N-methyltransferase	0.0	9.0	0.0	1.07356299215614e-50
EC:2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific)	43838.115693423	51307.0490438528	48983.6485179927	50013.2674093425
EC:2.1.1.74	(FADH(2)-oxidizing)	364.967729561222	9.0	29.0345602915218	6.96
EC:2.1.1.77	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	10551.5089564361	12572.506192349	12394.7990633797	11342.3386577687
EC:2.1.1.79	Cyclopropane-fatty-acyl-phospholipid synthase	10088.3687479851	13378.8744563149	12628.3312283335	11937.9007203465
EC:2.1.1.80	Protein-glutamate O-methyltransferase	26137.6065356555	32127.4221021011	29827.0965594291	27855.0015532494
EC:2.1.1.86	Tetrahydromethanopterin S-methyltransferase	5.28087307213481	1.04920618383976e-53	0.0	1.5034641803067601e-53
EC:2.1.1.90	Methanol--corrinoid protein Co-methyltransferase	7.00843172499235	8.91268121118198e-54	0.0	1.27714620423469e-53
EC:2.1.1.95	Tocopherol O-methyltransferase	0.0	4.1476180150737703e-54	0.0	5.943345755395171e-54
EC:2.1.1.98	Diphthine synthase	0.0	9.99243324271897e-56	0.0	1.4318697016780899e-55
EC:2.1.2.1	Glycine hydroxymethyltransferase	19556.8700461455	21865.9635171735	22357.1550734547	21712.6740626914
EC:2.1.2.10	Aminomethyltransferase	10345.335141894	12022.5171506929	11420.4606557871	11155.0215153699
EC:2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase	11143.6132327065	12874.3845166459	12729.8553384324	12369.9354419335
EC:2.1.2.13	UDP-4-amino-4-deoxy-L-arabinose formyltransferase	0.0	29.8449747711491	0.0	130.562078167676
EC:2.1.2.2	Phosphoribosylglycinamide formyltransferase	21044.6475461761	24859.9217282677	24720.8313199086	24393.6051671536
EC:2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase	11308.267080679	13150.4467916187	12836.2183404877	12794.3663368263
EC:2.1.2.5	Glutamate formimidoyltransferase	44.6394718138514	20.1799996957747	32.1488621464258	202.170895163098
EC:2.1.2.9	Methionyl-tRNA formyltransferase	11491.826879444	13133.5532242193	12834.4506783926	12833.4821766954
EC:2.1.3.1	Methylmalonyl-CoA carboxytransferase	4.66374416087384	2.27160015817896e-53	0.0	3.05795543101926
EC:2.1.3.11	N-succinylornithine carbamoyltransferase	0.0	20.1856889770232	6.83	3.59181594551982e-54
EC:2.1.3.12	Decarbamoylnovobiocin carbamoyltransferase	0.0	4.64702541472114e-56	0.0	6.658973577947759e-56
EC:2.1.3.2	Aspartate carbamoyltransferase	10493.2217483448	12301.3540499125	11935.6468003522	12100.8703765809
EC:2.1.3.3	Ornithine carbamoyltransferase	10669.1515545731	13871.9802810883	11337.1827837107	11414.0126468854
EC:2.1.3.6	Putrescine carbamoyltransferase	169.601811657217	267.798051109205	1.05518601018134	246.62
EC:2.1.3.7	3-hydroxymethylcephem carbamoyltransferase	0.0	0.498624354587493	0.0	0.714505755015032
EC:2.1.3.9	N-acetylornithine carbamoyltransferase	0.0	3.19132220109724e-51	31.6	34.8
EC:2.1.4.1	Glycine amidinotransferase	0.0	5.9008168473709405e-15	0.0	8.455599005436051e-15
EC:2.1.4.2	Scyllo-inosamine-4-phosphate amidinotransferase	0.0	2.72693681019298e-55	0.0	3.90757496403704e-55
EC:2.10.1.1	Molybdopterin molybdotransferase	14950.0196163285	16552.1433161135	17212.4429918588	16355.2322031166
EC:2.2.1.1	Transketolase	56976.660551618	60911.6319181862	64743.1287496725	61730.8311429605
EC:2.2.1.10	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase	0.0	2.43896934029299e-40	0.0	3.4949308310185597e-40
EC:2.2.1.11	6-deoxy-5-ketofructose 1-phosphate synthase	0.0	1.03251450471494e-51	0.0	1.47954577221894e-51
EC:2.2.1.2	Transaldolase	10532.8571400775	12316.161725676	12039.8306127492	12582.6377072237
EC:2.2.1.6	Acetolactate synthase	43249.0952642357	49437.0002227609	49700.1187403562	47924.4595833414
EC:2.2.1.7	1-deoxy-D-xylulose-5-phosphate synthase	12169.7357639469	13990.8540242837	13749.1411577596	13652.6717543736
EC:2.2.1.8	Fluorothreonine transaldolase	0.0	1.49323858669484e-29	0.0	2.13974218063744e-29
EC:2.2.1.9	synthase	10891.4823133802	11531.9932111918	12204.8720814273	10628.5154420899
EC:2.3.1.1	Amino-acid N-acetyltransferase	21014.1535209278	24823.8767915011	24685.0124972764	24010.1957550084
EC:2.3.1.101	Formylmethanofuran--tetrahydromethanopterin N-formyltransferase	0.0	7.53486572663677e-51	0.0	1.07971158556853e-50
EC:2.3.1.102	N(6)-hydroxylysine O-acetyltransferase	9.22882494942547e-17	20.5990977584913	1.08692368803534e-16	24.5730872633206
EC:2.3.1.109	Arginine N-succinyltransferase	9674.53	10416.5793219639	12238.699670261	11253.2057944695
EC:2.3.1.111	Mycocerosate synthase	0.0	2.16644836811414e-53	0.0	3.1044208184357e-53
EC:2.3.1.117	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	10065.6167579025	11733.9999538294	11932.2079274478	11892.4299567539
EC:2.3.1.118	N-hydroxyarylamine O-acetyltransferase	896.156833414159	936.999265779958	1003.15803852769	970.777985507247
EC:2.3.1.12	Dihydrolipoyllysine-residue acetyltransferase	27832.8570338325	30755.0513516833	32022.8179590353	30226.6322004038
EC:2.3.1.122	Trehalose O-mycolyltransferase	0.0	3.7499974817809094e-55	2.92879807187955	5.37357382842034e-55
EC:2.3.1.128	Ribosomal-protein-alanine N-acetyltransferase	37902.8232103581	43509.8805080282	42330.0267160093	40290.3552672619
EC:2.3.1.129	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	10590.3988631377	12615.5056403703	12806.2354034428	12390.8776102553
EC:2.3.1.133	Shikimate O-hydroxycinnamoyltransferase	0.0	1.20545295760143e-125	0.0	1.72735861712703e-125
EC:2.3.1.137	Carnitine O-octanoyltransferase	0.0	9.894951047707691e-58	0.0	1.41790095171507e-57
EC:2.3.1.15	Glycerol-3-phosphate 1-O-acyltransferase	32295.5335258673	38216.8769433553	36449.5669747664	34868.9946346206
EC:2.3.1.157	Glucosamine-1-phosphate N-acetyltransferase	10242.9714860487	11744.204697754	12020.9102117565	11848.8126972529
EC:2.3.1.16	Acetyl-CoA C-acyltransferase	19806.9270872365	23446.6148274614	23419.4880200639	22218.3547992522
EC:2.3.1.164	Isopenicillin-N N-acyltransferase	0.0	6.19239055266027e-126	0.0	8.87341070781996e-126
EC:2.3.1.165	6-methylsalicylic acid synthase	0.0	2.9554685981103696e-55	0.0	4.2350504998157494e-55
EC:2.3.1.168	Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase	554.365971213405	245.267346565582	327.874716864712	289.83295464122
EC:2.3.1.169	CO-methylating acetyl-CoA synthase	16.0441907538882	6.41208991996518e-53	0.0	3.59476649896337
