#OTU ID	HC-DS	HC-HD	HC-HX	HC-XY
K01519	0	2.3419140647436E-57	0.039756549858532	3.35585508733174E-57
K01520	508.209645768025	1902.2331586797	808.5120658932	2285.08686393226
K01521	0	30.3889856433369	31.6	174.346018022318
K01523	173.220472843223	1317.5	75.7079161572316	575.92
K01524	21821.2875407939	24369.7160196574	25002.2146688662	23248.2582867518
K01525	9740.80999962936	11724.9999995986	11881.9199995635	11652.4326968769
K01531	389.025511806999	1350.09434733553	356.895453402341	2198.80178679471
K01533	9825.2682322612	12022.4464619336	11377.4191808531	10233.3314019026
K01534	11387.9462521014	12441.0667167479	12330.1619659694	11385.6885696196
K01535	0.067037050002892	3.605082207202E-16	3.51434488768222	5.16591690848935E-16
K01537	2959.11669308469	3332.09974798181	1920.36229351523	2549.37871426987
K01539	0	1.99957537912705E-51	0	2.86529950418205E-51
K01541	0	1.83698467665357E-69	0	2.63231450944519E-69
K01545	0	5.70417684965673	48.6816811491399	56.1738229374596
K01546	310.380655149438	1082.30961652328	613.698466771564	1745.0205855913
K01547	302.006612932613	918.280856429227	615.103023142395	1680.7559732129
K01548	296.598736116112	918.280856317966	613.67775626524	1677.227627398
K01551	554.193954046527	2122.09363761001	67.6304279178804	1001.18871877201
K01555	0	2.04614151554338E-48	581.39831885086	1191.69
K01556	323.579556512169	18	628.40955338419	1226.63911618313
K01560	1067.60096139813	1406.88160829258	982.349188268616	1106.17020506614
K01561	0	10.354161878979	68.0754708846807	172.338744582644
K01563	810.614498384864	844.719892359215	936.783139747789	822.530718456827
K01565	0	6.74524437859543E-08	0	2.92211185348187E-54
K01567	881.414813828064	811.768051109202	55.4831165792536	681.800895163097
K01568	0	2.53091170990298E-52	0	3.62668001577389E-52
K01569	0.016649536206685	0.647655322922834	0.141313669268386	0.928060274707831
K01571	13031.5344234832	15575.7063990351	14669.3122540009	13896.5549664444
K01572	13227.5775260899	15914.3260107998	14669.1598837302	14146.3105251376
K01573	10810.5372332517	12888.381043568	12564.1037818973	11618.8431679382
K01574	1049.96157478527	913.056596100959	1215.10006120609	857.468026125657
K01575	1300.58430118359	1426.61904105446	1537.36843159915	1345.30288476084
K01576	0	0.266446132987707	88.2409100055208	0.381805047566749
K01577	3.5185158622218	6.30060946565611E-12	0.613705570867501	9.0284834302524E-12
K01578	0	1.1587648108107E-49	68	67.95
K01579	703.570654513974	1896.74830419461	535.284573462091	1865.50346805913
K01580	18859.189696409	20235.4109958658	21954.9478072839	18910.0553708085
K01581	8145.92513047314	10266.8127639861	9487.448175942	9026.90439898953
K01582	1946.24539743284	1986.57152049443	1538.82979034219	1551.21906337186
K01583	0	2.08214202108267E-49	0	2.98361370264989E-49
K01584	70.4082406806633	1322.08720622677	104.905889276088	774.767659762941
K01585	9659.54899738669	11647.8021903136	11222.2775637848	10294.8685693748
K01586	12367.1314945996	14524.5776889988	13840.3842613267	14018.6372439272
K01587	0	1.2826494688884E-124	0	1.83797766546303E-124
K01588	10493.1423081582	12297.5383034542	11931.9934313877	12032.4243624244
K01589	11696.3762500949	13394.7778233862	13711.4484738217	13142.3174151131
K01590	1783.77492860077	1842.15200809471	2486.34187625929	2838.81060548491
K01591	10497.5902138726	12310.6443701888	11940.4914862541	12033.2735899795
K01592	76.7891745311925	276.171948890795	0	0
K01593	0	9.968929933929	0.201331357897461	1.38843200824264
K01594	0	6.84314614672491E-55	0	9.80591352840937E-55
K01595	9744.43356383682	11727.2510612552	11892.8465329541	11583.633468372
K01596	0.128577898200794	9	562.98948545983	1191.69
K01597	3.79504283766634	8.52154902043736E-50	29.1789151180556	195.210895163098
K01598	151.406706270491	543.97	5.80140931317014	2.3647384342822E-53
K01599	11044.9141400158	12566.0661669198	12838.3949530858	13018.7157670594
K01601	12.470488249781	13.5	68.0000962711914	70.9806526839542
K01602	5.91777431660105E-08	3.62719993820795E-48	7.60591683324899E-08	5.19761059923316E-48
K01607	2013.47082715776	5970.24767597579	3579.78288154743	6595.73996943153
K01608	68.0075586528575	1331.18241723804	68	611.269678318054
K01609	728.742908572016	1881.65000000003	558.070100553319	1970.64
K01610	10198.4683399556	11773.7108843276	11324.7362320827	10834.710434266
K01611	671.422916444966	561.988804500849	124.886677617521	461.060117681573
K01612	0	5.19442276273068E-54	0	7.44336878815837E-54
K01613	10325.7482686561	11755.4430978328	11987.2057404601	12033.3572991256
K01615	33.1321242347513	7.47754383497186E-53	0.085735137725996	4.82387877903285
K01616	0	2.11098233013603E-54	4.0751359537056	3.02494053838394E-54
K01617	41.4246721279038	817.864471731279	39.652436967	317.562485586422
K01619	19019.716692201	20160.2799725187	21062.8913361996	19585.7186376531
K01620	10297.5797264802	13605.7536322696	11425.9399533421	12210.6718143776
K01621	80.2891745311925	294.171948890799	7.47284607758585	0.040966634905394
K01622	0	1.57326974556663E-53	0	2.25442314852101E-53
K01623	94.6473163061924	9.00000000000296	100.020688669401	281.420000000004
K01624	14952.8623854859	16622.4901923765	15651.2014841456	16876.2094182489
K01625	20714.7425768226	24763.3118411842	23789.9857084221	23049.8774705427
K01626	31170.5316106288	37469.8809180344	37022.2021243758	35389.2447748699
K01627	10581.1846533876	12585.5595543786	12799.4806947521	12370.5778511601
K01628	8339.77261430532	8714.96307860086	9284.35077847562	10476.3892037796
K01629	182.143745620697	302.574490425186	7.36948657763036	358.4966156515
K01630	94.3453359866178	17.5889788287322	0.032563493772069	435.774197272642
K01631	3404.98	3507.60939375021	3870.14	3455.86128586921
K01633	10092.3868266381	11753.8147989181	11950.0952718429	11590.9466837379
K01635	8.92838207407263	0.191715933469073	32.0677486631967	195.485615273601
K01637	10875.0040551812	12562.1731596436	12791.4067691309	12361.4265975993
K01638	21507.6895561624	25185.7452685112	25079.5171117203	23421.3546230818
K01639	3375.58279702972	3261.6812143975	3542.55468264171	3915.20848870706
K01640	7325.95996211718	9871.98939051171	8928.91036406557	9148.15589524835
K01641	3.74147469203565	7.71796075175775E-25	7.68256676285953	1.10594826012323E-24
K01643	1589.48946209904	1422.64906921009	1572.4756054454	2247.59142475113
K01644	2394.06093696483	2273.55843238026	2779.76927048892	3164.71988831245
K01646	1585.56392363922	1424.11540662387	1572.13100963465	2249.73886777727
K01647	10585.9997491953	12316.0835042082	12067.3844257101	12281.4501096104
K01649	11413.7643264274	14465.1580774754	12898.1219047834	13220.1119421038
K01652	22900.6952737629	26162.6656852101	26504.8418244826	26114.4361406632
K01653	10673.8699904728	12858.4462333562	11873.5469158736	11926.0499746191
K01654	313.193917552027	846.044028882548	59.9502573475901	1441.347563127
K01655	0	1.46259454506496E-53	0	2.09583067912326E-53
K01656	0	1.15672469418001E-54	0	1.65753325796403E-54
K01657	10403.3089090768	12292.2247394451	11915.9500738973	11853.4178392718
K01658	10083.1662379005	12289.1852746261	11844.1162642186	11722.3373447258
K01659	9740.8100000523	11705.5583180974	11862.6016812107	11556.6509644499
K01661	9998.09	10407.2519912959	11301.308994594	9849.17346805911
K01662	12169.7357639469	13990.8540242837	13749.1411577596	13652.6717543736
K01663	0	4.60757589483506E-51	0	6.6024442312926E-51
K01664	10100.2615327181	10416.1347990851	11294.7090967754	9850.14124003435
K01665	11785.5745912547	13412.2191668336	13602.7205612428	13106.276108851
K01666	10.8141229605037	0.242809160504295	24.3698360300388	4.07554212398465
K01667	8983.36437784945	9581.64661247844	10397.7971041454	9207.65275856305
K01668	17.8949583946765	2.83409749256889E-13	5.34667542556665	3.36523350103704
K01669	29094.2892060573	32529.0705276248	34348.4845328639	31034.1323545101
K01671	0	1.09822061426097E-10	0	96.0000000001574
K01673	11025.3355925369	15782.3016129643	13307.1057362264	14834.2280118488
K01674	14643.5693782005	15878.7549619511	17320.1358235243	14874.1557559757
K01676	10875.004054897	12578.1733096255	12797.5830789975	12527.5045035434
K01677	407.178578280022	543.97	39.5548508979973	555.882472730006
K01678	406.772755595478	543.97	39.0332606137876	555.882472730006
K01679	3220.36947351205	4349.96835431434	3868.42936686054	4919.10248183924
K01681	17404.435729943	21299.5996480309	20247.9453576033	20592.9327487997
K01682	12172.653492868	14218.0529476396	14597.4159551884	13921.6320846152
K01683	0	1.03853649764617E-55	0.39140271074995	1.4881750109764E-55
K01684	1167.58943005973	1201.50368998087	1018.24642705331	1791.4250266907
K01685	1785.45451670445	1960.46912573588	1566.06255487916	2113.95226001062
K01686	1750.55912624474	2068.32839296025	1270.79381932267	1703.15079520985
K01687	14119.9538176128	16119.1238079904	16452.8031726703	18244.2043766782
K01689	13033.6713767235	15201.6229509432	14508.023119496	14587.4166537022
K01690	9725.82909426268	12942.6847322581	11791.1807534098	11943.7039475528
K01692	2309.4943494127	5821.61535704255	3342.44785891111	5534.17144858615
K01693	772.547862442352	1861.47	593.905602287073	2234.79654261552
K01694	0	1.18907204356357E-54	0	1.70388552110841E-54
K01695	10446.252084691	12304.0041618789	11899.2581680623	11914.4014418354
K01696	10670.5317226588	12859.9460264045	11908.5971633912	11914.666131055
K01697	3.3217314219447	18.1633773773664	35.0420993617267	60.8273005481689
K01698	11195.6212827559	13107.5402104353	12786.6533742471	12352.9612034093
K01699	19.2915652820289	6.54022627111898E-11	0.095285249613188	102.960000000094
K01702	0	7.22657090899408E-55	48.6816811491399	1.03553435687515E-54
K01703	12102.4800591838	13957.5161218656	14019.2314792978	13570.2184576361
K01704	10477.8394790052	12297.5383041947	12210.3909718752	12011.1814234903
K01705	0	2.45869099077007E-53	0	3.5231910486245E-53
K01706	1243.05548081891	3547.54200929584	1612.107974657	2782.76042459444
K01707	66.27737702323	1330.94821718311	524.470289464721	856.901000946299
K01708	178.240219311999	1326.03719630953	524.495463140945	1231.71250139259
K01709	116.663004324106	18.0011270509709	68.0766231120594	345.985233501039
K01710	10265.8158743997	12629.171586225	10851.8296495408	11075.2678343611
K01711	808.57671611437	1843.30074221157	833.039495205471	1128.34287342973
K01712	9483.02689596041	9903.18248260274	11058.9751868651	10564.1415848998
K01713	2513.15837563734	2609.42281734748	2876.76438834578	2441.69736900904
K01714	20813.7009697474	23150.1106141619	24321.9193504554	25972.5494916477
K01715	1417.74708849598	1149.32398676051	1359.41608992114	1452.52734671156
K01716	9740.80999984582	11734.1917195352	11321.7299998184	10392.8199998436
K01719	9577.35461693869	10924.8914556434	10990.0092984264	10803.6191838359
K01720	1960.13724267512	1826.8815102427	2025.65247644278	1914.7870166482
K01721	0	51.2977660475315	40.5674190484297	28.3692877158097
K01724	9740.85756621622	11713.7897221468	11412.1571934358	10335.8097397256
K01725	66.28	1309.23167794013	68.9225269992198	576.968460818709
K01727	0.972185557746817	4.17966612280729E-18	1.24951748801315	5.98926921902519E-18
K01728	0.237043030034167	0.958586877220094	2.79798151214092	69.3236107244868
K01729	3242.45799353946	3339.20427793816	3683.86127717523	3186.96789549737
K01730	94.3200000000065	12.1009315910257	7.63990432068385E-12	263.960078123505
K01731	4.26680850903419	0.191717633721881	5.48398585800563	0.274722546883484
K01732	0	0.19171593334789	0	0.274720110329286
K01733	10527.2132062027	12298.3622599808	11932.1832518417	12180.9712490836
K01734	17346.4038092991	18776.9430584292	19192.5063603229	17313.3977625201
K01735	10571.0879871721	12573.9567483882	11943.6136251308	12077.5366838943
K01736	11303.6574821239	13128.0157300356	12851.924709163	12853.8072069588
K01737	8562.83346930328	10259.1671756033	9939.29165639595	9953.11115522133
K01738	22842.5502814173	26078.6673554877	25278.4125491487	23493.2968832192
K01739	9452.32534938	10128.9117034159	10429.3947801138	9117.30993466306
K01740	11477.6597008828	13406.5272601002	13030.0492980684	12913.282274357
K01741	0	2.03408429175682E-56	0	2.91474918798997E-56
K01744	11257.8953694023	13500.1072695429	12623.1290820464	12579.2866150126
K01745	16002.3397998136	17158.2022092457	19152.8831792094	18217.8157375635
K01746	28.8051172383974	1.27676046707151E-53	10.8440476507197	3.05795543101926
K01749	11289.9262813477	13107.9595228128	12785.7828055331	12598.4831010726
K01750	897.63574663394	995.276211396469	1345.96934325953	1082.46638759475
K01751	430.538123258904	298.341607138272	2.41306423375542	597.167654276971
K01752	25789.3063156402	28239.0646771364	28614.4028873156	26914.3620301557
K01753	3408.31716020066	3265.65464773663	4088.17585564721	4348.92811993234
K01754	11579.101019506	13681.0315867408	14174.2808238417	16350.1404736468
K01755	2117.23289402795	3473.6653866776	2150.53393642799	3631.33343669418
K01756	10497.9121067188	12301.4661218692	11946.9057019152	12078.307428387
K01757	0	8.96493098325708E-54	0	1.28463335613619E-53
K01758	94.3766723319212	17.8513113720823	34.3664600334132	307.000107735552
K01759	13396.778756303	16930.7083873369	14990.1118624713	15254.5873226015
K01760	11938.5937906191	12645.3848405318	13756.5272241295	13014.1306413974
K01761	530.843043014681	26.4913737361183	81.4075860635151	334.313569788282
K01762	0	9.80938507473799E-55	0	1.40563974153593E-54
K01766	10470.163494969	12474.1724204704	12104.5559576628	11058.712605329
K01768	810.614498384864	919.865730480347	1176.25763748274	814.141973874343
K01769	0	9	0	1.62072620683085E-51
K01770	10469.9685712947	12290.8080128149	11934.0358424749	12071.0726311223
K01771	6671.53599456732	7256.45139122815	7862.09335042005	6813.57250190488
K01772	10064.3895560182	11756.499999465	11874.517076592	11567.0826967518
K01775	22054.467711453	24388.9310151594	25872.9179931643	25426.4938136157
K01776	10425.9942061645	12297.8868803023	12413.869230596	12923.6702512797
K01777	5.64475678848122	6.54665361798974E-24	0.233806973661489	71.5447664989634
K01778	10604.3993899845	12309.6415611424	11941.3623776277	12344.2048336813
K01779	4407.08577056483	4719.76679555432	5470.19504827529	4713.38901725112
K01781	0	4.55887465213043E-39	0	6.53265759157334E-39
K01782	9674.53051153328	10427.1241008451	11965.998455154	11074.1151424286
K01783	10795.1638065259	12577.1217656547	11926.768423538	12613.2566581831
K01784	20572.1909809427	26201.67011089	23117.0685713177	24200.0422445398
K01785	20493.8712542573	23006.323825433	23478.015031772	22296.9781239263
K01787	0	23.1264709362847	2.19475597950558	3.23525950047936E-39
K01788	3502.18498912584	3789.52075515778	3546.66145701887	3818.04437195645
K01790	8417.55280548702	10659.07875261	9098.39240391944	9390.05255433439
K01791	15567.0513389538	16826.1220436779	17820.8158481935	17746.4040777652
K01792	9740.81	11726.0463631671	11389.73	10391.9434680591
K01795	0	2.89736715993463E-49	0	4.15179381255354E-49
K01796	66.28	1308.5	225.481460641885	507.97
K01799	660.999211413149	702.941404018731	928.561162315821	728.182934836633
K01800	15601.7313677522	18110.8700796891	18834.1475863255	17450.4097249212
K01801	891.875757634175	914.452779331415	1484.11045373838	1091.30050694995
K01802	10551.6504441198	12575.0147358573	12777.3095771867	12273.6852608993
K01803	11513.9009454272	13137.3145235593	12871.666399349	13913.147151396
K01804	438.047434080776	592.579499031714	15.2958869016436	372.107306511639
K01805	4579.15497594976	4752.35792179698	4547.49853759259	4719.13721934624
K01807	10636.3808014046	12668.894915771	12889.0956309199	12441.9782710756
K01808	3556.30698193813	3423.71473431029	2866.47757754554	3416.81119884197
K01809	16113.1632112997	16819.0021843993	17678.2763705355	16116.0589782251
K01810	12129.5000033745	13968.5395252754	13758.1423766295	13779.2693737536
K01811	456.298144344676	1743.82960788879	16.2799561757882	200.62142565318
K01812	2245.61614179335	2329.26556909891	1920.72326718908	2258.98341974312
K01813	182.170509159639	302.580178448349	7.34197788842907	358.496615651493
K01814	10447.0961483371	12296.4574284649	11905.8201516427	11835.6646230708
K01815	8717.5926960064	9657.87912469692	9865.80314391689	8841.96054553448
K01816	1040.11767852569	3591.14344552154	1655.7178959859	3424.44729997118
K01817	870.900396110051	1881.79455965582	609.163728027999	1988.24714680238
K01818	175.779231668583	300.26301203007	0.885169431834487	345.831264250837
K01819	0.150677023038832	6.10006286912504E-16	0.36908715015742	8.74110938594068E-16
K01820	0	9	0.518195947878176	1.73372568313033E-49
K01821	1323.071351214	1804.49758466504	1263.07698567055	1300.76077415965
K01822	0	1.30724478680432E-48	5.37539943270358	1.87322162423816E-48
K01823	419.084599349835	1334.15979241565	30.9497654142487	838.807998258363
K01825	10551.4247545372	12554.8315004	12798.0486979	12539.1760256482
K01826	10742.7917418255	11339.2281561593	13054.0171840271	11615.6775561452
K01829	147.215369295188	1.92560495208116E-52	31.6534783179162	34.8
K01830	0	2.48844498831266E-37	0	3.56582715791859E-37
K01834	338.659755286551	345.261116943504	139.451407020763	423.039486118767
K01835	10738.4472877885	12842.2645236411	11441.2552389598	11293.6079902774
K01838	1571.32528198002	3012.68037621943	983.538247415567	974.619292158292
K01839	11084.0542803473	11242.4599406518	12248.1917571794	11122.352430828
K01840	8888.04914774564	9617.61328702001	10955.3961227079	10294.5885235443
K01841	64.0901550758527	28.8250440830608	4.94327029812588	83.5230886873493
K01843	379.352932666389	40.0478126566339	35.0619809755166	221.33873752821
K01844	19.6824734811644	4.62567953108282E-53	32.8636494112998	202.170895163098
K01845	10867.610258532	12828.8681080388	12008.5320228832	11589.9853656659
K01846	22.8571170323712	0.498624354595009	32.2240779357162	199.29063441916
K01847	674.674761252605	49.3600001114077	71.0634107112804	7.80408913804615
K01848	32.103443286416	8.0181070927105E-47	4.2627591292332	10.171594466028
K01849	32.103443286416	2.09132303501895E-52	4.56823475734287	10.171594466028
K01850	0	2.34705712958814E-135	0	3.36322486258647E-135
K01851	0	4.22074968476449E-51	0	6.04814007277484E-51
K01852	0	5.21443961080986E-51	0	7.47205201034407E-51
K01854	1334.47772174759	2702.00940586635	1102.16369005471	2141.91070626685
K01856	66.28	1317.69114318153	494.086937307248	1699.93389938333
K01857	69.7820151775395	1329.26991506463	834.197553524434	1648.57596829759
K01858	891.875501615136	933.236595688626	1004.90486693414	857.468026125657
K01860	0	7.90025958926866E-52	0	1.1320708446572E-51
K01865	0	3.15149525711563E-49	0	4.51594768164615E-49
K01866	20355.0474382883	23145.4228920019	23286.8602351524	21920.6916853874
K01867	18115.8867600578	21679.0844615825	20708.9401720675	20257.5552963401
K01868	10502.7964579641	12303.6839052693	11966.6254776485	12276.3290102897
K01869	12196.2752407961	14236.9167218036	13756.9707110567	13636.7444678468
K01870	11392.1176307171	13419.353470439	12851.6207773759	12860.7399047847
K01872	15781.4200537594	18135.8066144199	17148.633992312	16981.1129624969
K01873	11459.9184657586	13678.1705410746	12836.2171147936	12857.3749033038
K01874	12435.0276220705	14794.6679946512	13808.0542501645	13654.3953777482
K01875	10503.3358254116	12300.3117508344	11951.9136880873	12279.9633510978
K01876	11308.7943482854	13129.5022771446	12889.0301560931	12857.6666631163
K01878	9768.56899277342	11734	11882.6613458528	11570.447930754
K01879	10579.2317609487	12564.9466059643	12907.7716276206	12351.5156115648
K01880	880.633883717271	1108.12000000003	47.9188595800303	490.184766521187
K01881	11308.6285204529	13132.5365465135	12907.3034857696	13052.6128693281
K01883	13011.0980428025	14881.9718900396	14820.9980426555	14689.4230292306
K01884	4.8700818734468	1.12162809719561E-53	0.494916573009412	1.60724144951929E-53
K01885	10462.8433151523	12811.7939962694	12245.8132676409	12491.7613164217
K01886	10127.4939841377	12294.4224296973	11912.1580334209	11602.3502029832
K01887	10653.6669103264	12852.7785413241	11951.1748509817	12078.0600001787
K01889	11396.0029154355	13404.1876793712	12851.4879492025	12857.4019738521
K01890	13006.9231679703	15063.9191436131	14663.238506996	14416.085924466
K01892	11308.5589448262	13128.2034933628	12893.949977387	13248.0928374182
K01893	12044.9958554493	12640.3814595503	13194.0338739846	11937.0839454233
K01894	16643.1324088979	19197.2755820445	19997.0186108916	18574.6830352497
K01895	12185.6436987191	13430.9047475464	14554.7878204201	15516.4984581506
K01896	0	6.80079719559381E-54	0	9.74522943020271E-54
K01897	28537.4454064278	34263.2997391932	32802.8826493188	31006.2351036291
K01899	0	6.56318211385318E-56	0	9.40473795235962E-56
K01902	10069.6703869959	11737.404651214	11885.2220413776	11584.5099567906
K01903	10875.004054897	12568.4751255761	12808.1601864201	12381.2519738744
K01904	0	2.81994449094142E-56	0	4.04085069063155E-56
K01905	42.7974251454698	1.65805897254902	48.6816811491399	6.30714766370118E-52
K01906	24.1906333045083	7.7791838931431E-54	0.918057656332796	7.26727807001736
K01907	10079.351001056	10488.4808632656	11500.1146888522	9803.39246897549
K01908	13406.8527810233	14295.469848148	15639.4980161686	13581.3074533185
K01909	0	2.15193597534506E-54	0	3.08362522741183E-54
K01910	1442.51512178579	1424.11556166409	1566.73272412351	1980.62823323624
K01911	9998.09000266992	10407.3612427245	11368.3621745771	9847.60374248073
K01912	3624.40041682948	3982.0472682327	3614.11541191751	4402.63995602263
K01914	404.819530580244	582.667428966621	53.0210377888562	516.365518599598
K01915	12305.2462060286	17778.3271212326	13317.7767394587	15007.0363432097
K01916	10077.4787191742	11723.1583796375	11329.0821418845	10524.798766232
K01918	11111.9279937286	12850.1512106121	12797.2462566386	12368.3865974674
K01919	9888.74914386331	11735.1901581233	11970.7342178198	11584.4891163352
K01920	17222.9604929818	19810.459009957	20680.288645809	19132.3121526956
K01921	10661.3470065696	12870.6111081177	11998.9894567826	12432.9544779386
K01922	151.357540812116	543.97	5.73446104040293	1.07996500602065E-53
K01923	10508.4168475899	12306.7847990743	11917.1626212677	12015.6848571173
K01924	11316.7860811457	13128.0157304582	12870.2716526853	13055.6708245366
K01925	18884.0660491746	21185.0631450795	21611.3883221181	20652.1500112037
K01926	914.638931853184	1099.74610221841	61.8384994629644	493.549999977777
K01928	12281.9974944402	14041.3541752464	13878.7488116857	13842.3955843838
K01929	12135.3124612408	13970.9178433561	13778.6678165116	13561.7018201093
K01933	10493.6668109628	12297.903504654	11933.4117858102	12032.9476789012
K01934	10570.9588927417	12565.5828484939	11854.9673457878	12032.8166945579
K01935	9957.03955678748	11772.6974286777	11816.6668192208	11646.3619013401
K01937	12109.5203695002	13966.7584785765	13755.4593111243	13645.3621232083
K01938	10297.9817013875	10957.4445297621	11346.3634154429	10177.6536159979
K01939	17168.1320566478	19539.9303144789	19805.6207261885	18846.8393555253
K01940	11296.9991137377	13144.5536492323	12814.073531212	12616.5554419335
K01941	4119.35249192431	5475.77803950651	4900.59970439278	5409.54068860179
K01942	660.676078303553	676.366432409847	737.737943941248	635.187996245522
K01945	12115.7760155956	13957.6349662593	13727.0098372353	13574.2707449823
K01947	0	1.71831342192204E-52	0	2.46226406228907E-52
K01950	425.788025230284	583.991620585014	637.780784797405	1748.44482636184
K01951	18974.0742108796	21367.5978596954	22691.5060992134	21976.7543630248
K01952	11958.0510872609	13151.4953062567	12847.3663135643	12812.2628711529
K01953	12155.8659001734	13854.7093733759	12550.5684877199	12220.5607293654
K01955	11037.0020198423	12349.3549081515	11951.4606859858	12279.9211119766
K01956	11630.4459730709	13129.6737898653	12843.4165038655	12812.6155662904
K01958	469.218227797512	9	4.31065939964474	3.07143681967336E-51
K01959	66.28	1308.5	0	507.97
K01960	66.2800011462009	1348.85999995061	11.3478015446769	507.97
K01961	12586.8663069638	14321.6123907445	13820.152915028	13765.9440974062
K01962	11252.4055171355	13385.2122386109	12839.5814199052	12603.8882648075
K01963	17445.0314687573	20600.2609222627	19793.6471515879	18839.9525221522
K01964	0	3.60102219914392E-126	0	5.16009910377081E-126
K01965	0	9	70.6342286000732	1.65873311452494E-05
K01966	398.065784620352	299.178050681393	91.2949246728043	195.277315847181
K01968	66.28	1317.5	591.789939860296	1453.96085480295
K01969	6737.81599456731	8565.14744948426	8451.81722533818	8222.77425189314
K01971	209.451000791337	1963.11084328904	212.212704959787	782.832707876755
K01972	13486.2082095206	16696.2254743371	15292.3238211204	15585.8807697039
K01974	0.137698250837182	0.140968437826578	319.356221065035	0.484990010448153
K01975	552.178301450492	1879.98742885547	8.06553627634332	701.485276120595
K01989	13610.5368444842	14642.5145024805	15030.3532073967	13506.9724689408
K01990	34218.4023823317	39689.0968003924	32844.1183119757	36520.8916874904
K01991	8979.64228587614	11813.3442092717	11024.6561681581	11174.147555359
K01992	51712.8091005495	60899.7989341801	54986.0245896549	58920.7930496145
K01993	19568.2651101934	22913.6537431814	23255.765428597	23350.1387043039
K01994	330.811541362063	2.72207995680401E-54	11.8879730319281	3.90061531662761E-54
K01995	2220.2158410912	5741.87399643516	1742.37407332789	4119.13377425999
K01996	3038.24053536947	6427.40060492496	2481.48600586739	4761.27041629617
K01997	2880.89496738101	6436.24048146534	2477.06741783268	4754.32182413285
K01998	2881.21944319889	6427.5223216267	2483.90740633058	4754.58650113464
K01999	6310.41771023929	9874.68240788615	6177.43933934576	7885.60356749347
K02000	15899.0403934845	17146.9829405428	18602.6763200759	16155.1767379036
K02001	15899.0444320862	17154.8221131923	18602.2113091897	16155.2396021732
K02002	18361.0656542672	19672.2743682081	21319.4919800724	18568.6038258377
K02003	46976.6685258157	54186.319164232	51351.9435652498	49709.9608648001
K02004	48721.3317587857	56556.124552923	53919.2030556123	51445.1125661238
K02005	3107.26120898902	5138.2698598789	2644.98028723707	3696.2305293915
K02006	744.51803685948	1088.43862435466	109.35760134468	490.501529582351
K02007	753.683404742227	1088.43862435466	111.56355158171	493.55948501337
K02008	744.539812112745	1088.43862435466	109.817256941676	490.501529582351
K02009	475.507192820053	547.919169157636	20.6084887403241	294.983356349235
K02010	17800.4981654908	19635.5971688508	20541.7701111695	20377.0317839058
K02011	19106.2281815894	21052.7000172123	22049.0210493501	21501.274229479
K02012	18182.0655755972	19570.193769845	20594.3064533897	20634.7434390075
K02013	41853.600843731	44650.6812943399	46413.9615932021	44234.4877524113
K02014	32792.2395343155	43913.3222776286	43394.2091928254	48503.9321426171
K02015	54874.5910201822	58363.3302512131	60562.7503507216	57560.0913082249
K02016	34342.7523374174	36671.2779449848	36774.6181889036	35877.8017786069
K02017	12144.3349830362	13940.2232419042	13718.6203341426	13838.0889375693
K02018	13053.2507111069	14765.8990891497	14630.4629097458	14615.529079288
K02019	160.740040713765	1336.07263399612	562.568056695975	2068.94782975942
K02020	11379.6775869825	12855.4834630226	13437.1989289248	14045.9168174012
K02021	0.019556512168894	1.40407135052161E-52	5.93552156154612	2.01196963439416E-52
K02022	6640.63781577799	7044.80856582156	7400.06191576284	6312.86184324621
K02024	29553.8556137539	34077.1529188986	34407.98894287	30606.954375442
K02025	23960.4068120156	26910.4250409567	23721.8416787906	24170.2443665047
K02026	26387.7654621757	29403.146625989	26431.5381147812	26576.1520120802
K02027	27304.6537106082	29953.2626534278	27305.1331180631	27167.3113674564
K02028	12522.1395923705	15405.5262588109	12999.9524406023	14706.1112087853
K02029	25926.9058667583	32832.277841725	28686.9548620577	30150.8307387852
K02030	89517.9144918597	108581.944552393	102337.822889653	97409.7360908088
K02031	37191.2840052332	39670.0028567583	41911.5771808744	37919.4454169514
K02032	67272.6620652099	72194.0392348995	77983.3318847565	69411.4923832101
K02033	47035.5109946649	50137.2783231311	53464.7198910191	48745.5080009019
K02034	46055.683829865	49051.539206835	52555.2591933307	47736.1833004534
K02035	49893.7460356725	53029.8953625077	55872.3267861891	50179.8411943016
K02036	28796.6453856589	32226.2359481079	32998.0420173266	30480.7916272454
K02037	30561.4611856922	33889.2906468102	34800.0671270847	32039.4822444924
K02038	31372.070118601	34715.2130688903	35704.4810324995	32817.2756767847
K02039	17174.0276393548	19523.7618181787	19797.6612008769	18846.3227783939
K02040	46891.1938663162	53801.4396223855	53956.2084001529	49994.1223923191
K02041	3581.22221056818	5102.38333208104	3873.53437050432	4187.82677354778
K02042	5439.33022154079	8463.45343738347	5836.48872514131	6665.80802462113
K02043	891.875501615136	942.938155330328	997.147254249573	951.238140944096
K02044	12540.2938096251	14749.1778082672	14377.820541911	13249.6286993934
K02045	1606.23754131158	3582.21909057578	2094.89737050267	3144.08660275338
K02046	1528.36500531478	3316.37382295564	2094.60277011695	3142.81248083421
K02047	1528.36496269046	3303.95465212811	2093.85849131615	3144.36128221086
K02048	1528.38953221846	3321.04960075693	2654.07742804659	4395.00534199631
K02049	4470.92498381321	12994.7480345086	4071.78912242502	11063.468249581
